url,stamp,table
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2009/visa-bulletin-for-february-2009.html,2009-02-01,"<table width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><td width=""58""><b>Employment-<br>
 Based</b></td>
<td width=""65""><p><b>All<br>
 Chargeability<br>
 Areas Except<br>
 Those Listed</b></p>
</td>
<td width=""64""><b>CHINA-<br>
 mainland born</b></td>
<td width=""64""><b>INDIA</b></td>
<td width=""66""><b>MEXICO</b></td>
<td width=""69""><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01JAN05  </td>
<td>01JAN04 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>01MAY05</td>
<td>01OCT02</td>
<td>15OCT01 </td>
<td>01APR03</td>
<td>01MAY05</td>
</tr><tr><td>Other<br>
Workers</td>
<td>15MAR03</td>
<td>01OCT02</td>
<td>15OCT01</td>
<td>15OCT01</td>
<td>15MAR03</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Targeted Employment Areas/<br>
Regional Centers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2009/visa-bulletin-march-2009.html,2009-03-01,"<table width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><td width=""58""><b>Employment-Based</b></td>
<td width=""65""><p><b>All<br>
 Chargeability<br>
 Areas Except<br>
 Those Listed</b></p>
</td>
<td width=""64""><b>CHINA-<br>
 mainland born</b></td>
<td width=""64""><b>INDIA</b></td>
<td width=""66""><b>MEXICO</b></td>
<td width=""69""><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>15FEB05</td>
<td>15FEB04 </td>
<td>C </td>
<td>C </td>
</tr><tr><td>3rd</td>
<td>01MAY05</td>
<td>22OCT02</td>
<td>15OCT01</td>
<td>15AUG03</td>
<td>01MAY05</td>
</tr><tr><td>Other<br>
Workers</td>
<td valign=""top"">15MAR03</td>
<td valign=""top"">22OCT02</td>
<td valign=""top"">15OCT01</td>
<td valign=""top"">15MAR03</td>
<td valign=""top"">15MAR03</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Targeted Employment Areas/<br>
Regional Centers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2009/visa-bulletin-for-april-2009.html,2009-04-01,"<table width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><td width=""58""><b>Employment-<br>
 Based</b></td>
<td width=""65""><p><b>All<br>
 Chargeability<br>
 Areas Except<br>
 Those Listed</b></p>
</td>
<td width=""64""><b>CHINA-<br>
 mainland born</b></td>
<td width=""64""><b>INDIA</b></td>
<td width=""66""><b>MEXICO</b></td>
<td width=""69""><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>15FEB05</td>
<td>15FEB04 </td>
<td>C </td>
<td>C </td>
</tr><tr><td>3rd</td>
<td>01MAR03</td>
<td>01MAR03</td>
<td>01NOV01</td>
<td>01MAR03</td>
<td>01MAR03</td>
</tr><tr><td>Other<br>
Workers</td>
<td valign=""top"">01MAR01</td>
<td valign=""top"">01MAR01</td>
<td valign=""top"">01MAR01</td>
<td valign=""top"">01MAR01</td>
<td valign=""top"">01MAR01</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>U </td>
<td>U </td>
<td>U </td>
<td>U </td>
<td>U </td>
</tr><tr><td>5th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Targeted Employment Areas</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Pilot Progams </td>
<td>U </td>
<td>U </td>
<td>U </td>
<td>U </td>
<td>U </td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2009/visa-bulletin-for-may-2009.html,2009-05-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td width=""58""><b>Employment-<br>
 Based</b></td>
<td width=""65""><p><b>All<br>
 Chargeability<br>
 Areas Except<br>
 Those Listed</b></p>
</td>
<td width=""64""><b>CHINA-<br>
 mainland born</b></td>
<td width=""64""><b>INDIA</b></td>
<td width=""66""><b>MEXICO</b></td>
<td width=""69""><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>15FEB05</td>
<td>15FEB04 </td>
<td>C </td>
<td>C </td>
</tr><tr><td>3rd</td>
<td>U </td>
<td>U </td>
<td>U </td>
<td>U </td>
<td>U </td>
</tr><tr><td>Other<br>
Workers</td>
<td>U </td>
<td>U </td>
<td>U </td>
<td>U </td>
<td>U </td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Targeted Employment Areas/<br>
Regional Centers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2009/visa-bulletin-for-june-2009.html,2009-06-01,"<table border=""1"" cellspacing=""0"" cellpadding=""3"" width=""100%"">
<tbody><tr><td width=""58""><b>Employment-<br>
 Based</b></td>
<td width=""65""><p><b>All<br>
 Chargeability<br>
 Areas Except<br>
 Those Listed</b></p>
</td>
<td width=""64""><b>CHINA-<br>
 mainland born</b></td>
<td width=""64""><b>INDIA</b></td>
<td width=""66""><b>MEXICO</b></td>
<td width=""69""><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>15FEB05 </td>
<td>01JAN00 </td>
<td>C </td>
<td>C </td>
</tr><tr><td>3rd</td>
<td>U </td>
<td>U </td>
<td>U </td>
<td>U </td>
<td>U </td>
</tr><tr><td>Other<br>
Workers</td>
<td>U </td>
<td>U </td>
<td>U </td>
<td>U </td>
<td>U </td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Targeted Employment Areas/<br>
Regional Centers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2009/visa-bulletin-for-july-2009.html,2009-07-01,"<table width=""100%"" border=""1"" cellpadding=""3"">
<tbody><tr><th>Employment-<br>
Based</th>
<th><p>All<br>
Chargeability<br>
Areas Except<br>
Those Listed</p>
</th>
<th><p>CHINA-<br>
mainland born</p>
</th>
<th><p>INDIA</p>
</th>
<th><p>MEXICO</p>
</th>
<th><p>PHILIPPINES</p>
</th>
</tr><tr><th><p>1st</p>
</th>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><th><p>2nd</p>
</th>
<td>C</td>
<td>01JAN00</td>
<td>01JAN00</td>
<td>C</td>
<td>C</td>
</tr><tr><th><p>3rd</p>
</th>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr><tr><th><p> </p>
<p>Other Workers</p>
<p> </p>
</th>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr><tr><th>4th</th>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><th><p>Certain Religious<br>
Workers</p>
</th>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><th>5th</th>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><th><p>Targeted Employment Areas/<br>
Regional Centers</p>
</th>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2009/visa-bulletin-for-august-2009.html,2009-08-01,"<table width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><td width=""58""><b>Employment-<br>
 Based</b></td>
<td width=""65""><p><b>All<br>
 Chargeability<br>
 Areas Except<br>
 Those Listed</b></p>
</td>
<td width=""64""><b>CHINA-<br>
 mainland born</b></td>
<td width=""64""><b>INDIA</b></td>
<td width=""66""><b>MEXICO</b></td>
<td width=""69""><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01OCT03 </td>
<td>01OCT03 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr><tr><td>Other<br>
Workers</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Targeted Employment Areas/<br>
Regional Centers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2009/visa-bulletin-september-2009.html,2009-09-01,"<table border=""1"" width=""100%"" cellpadding=""3"">
<tbody><tr><th>Employment-<br>
based</th>
<th><p>All<br>
Chargeability<br>
Areas Except<br>
Those Listed</p>
</th>
<th><p>CHINA-<br>
mainland<br>
born</p>
</th>
<th><p>INDIA</p>
</th>
<th><p>MEXICO</p>
</th>
<th><p>PHILIPPINES</p>
</th>
</tr><tr><th>1st</th>
<td><p>C</p>
</td>
<td><p>C</p>
</td>
<td><p>C</p>
</td>
<td><p>C</p>
</td>
<td><p>C</p>
</td>
</tr><tr><th>2nd</th>
<td><p>C</p>
</td>
<td><p>08JAN05</p>
</td>
<td><p>08JAN05</p>
</td>
<td><p>C</p>
</td>
<td><p>C</p>
</td>
</tr><tr><th>3rd</th>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
</tr><tr><th><p>Other Worker</p>
</th>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
</tr><tr><th>4th</th>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
</tr><tr><th>Certain Religious<br>
Workers</th>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
<td><p>U</p>
</td>
</tr><tr><th>5th</th>
<td><p>C</p>
</td>
<td><p>C</p>
</td>
<td><p>C</p>
</td>
<td><p>C</p>
</td>
<td><p>C</p>
</td>
</tr><tr><th>Targeted Employment Areas/<br>
Regional Centers</th>
<td><p>C</p>
</td>
<td><p>C</p>
</td>
<td><p>C</p>
</td>
<td><p>C</p>
</td>
<td><p>C</p>
</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2010/visa-bulletin-october-2009.html,2009-10-01,"<table width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><td width=""58""><b>Employment-<br>
 Based</b></td>
<td width=""65""><p><b>All<br>
 Chargeability<br>
 Areas Except<br>
 Those Listed</b></p>
</td>
<td width=""64""><b>CHINA-<br>
 mainland born</b></td>
<td width=""64""><b>INDIA</b></td>
<td width=""66""><b>MEXICO</b></td>
<td width=""69""><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>22MAR05</td>
<td>22JAN05 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>01JUN02</td>
<td>22FEB02</td>
<td>15APR01</td>
<td>01MAY02</td>
<td>01JUN02</td>
</tr><tr><td>Other<br>
Workers</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>15APR01</td>
<td>01JUN01</td>
<td>01JUN01</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr><tr><td>5th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Targeted Employment Areas/<br>
Regional Centers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Pilot Programs</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2010/visa-bulletin-november-2009.html,2009-11-01,"<table width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><td width=""58""><b>Employment-<br>
 Based</b></td>
<td width=""65""><p><b>All <br>
 Chargeability <br>
 Areas Except <br>
 Those Listed</b></p>
</td>
<td width=""64""><b>CHINA- <br>
 mainland born</b></td>
<td width=""64""><b>INDIA</b></td>
<td width=""66""><b>MEXICO</b></td>
<td width=""69""><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01APR05</td>
<td>22JAN05 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>01JUN02</td>
<td>01JUN02</td>
<td>22APR01</td>
<td>01JUN02</td>
<td>01JUN02</td>
</tr><tr><td>Other Workers</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>22APR01</td>
<td>01JUN01</td>
<td>01JUN01</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr><tr><td>5th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Targeted Employment Areas/<br>
Regional Centers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Pilot Programs</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2010/visa-bulletin-for-december-2009.html,2009-12-01,"<table width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><td width=""58""><b>Employment-<br>
 Based</b></td>
<td width=""65""><p><b>All <br>
 Chargeability <br>
 Areas Except <br>
 Those Listed</b></p>
</td>
<td width=""64""><b>CHINA- <br>
 mainland born</b></td>
<td width=""64""><b>INDIA</b></td>
<td width=""66""><b>MEXICO</b></td>
<td width=""69""><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01APR05</td>
<td>22JAN05 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>01JUN02</td>
<td>01JUN02</td>
<td>01MAY01</td>
<td>01JUN02</td>
<td>01JUN02</td>
</tr><tr><td>Other Workers</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>01MAY01</td>
<td>01JUN01</td>
<td>01JUN01</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Targeted Employment Areas/<br>
Regional Centers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Pilot Programs</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2010/visa-bulletin-for-january-2010.html,2010-01-01,"<table width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><td width=""58""><b>Employment-Based</b></td>
<td width=""65""><p><b>All <br>
 Chargeability <br>
 Areas Except <br>
 Those Listed</b></p>
</td>
<td width=""64""><b>CHINA- <br>
 mainland born</b></td>
<td width=""64""><b>INDIA</b></td>
<td width=""66""><b>MEXICO</b></td>
<td width=""69""><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01MAY05</td>
<td>22JAN05 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>01AUG02</td>
<td>01AUG02</td>
<td>22JUN01</td>
<td>01JUL02</td>
<td>01AUG02</td>
</tr><tr><td>Other Workers</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>01JUN01</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Targeted Employment Areas/<br>
Regional Centers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Pilot Programs</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2010/visa-bulletin-for-february-2010.html,2010-02-01,"<table width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><td width=""58""><b>Employment-Based</b></td>
<td width=""65""><p><b>All <br>
 Chargeability <br>
 Areas Except <br>
 Those Listed</b></p>
</td>
<td width=""64""><b>CHINA- <br>
 mainland born</b></td>
<td width=""64""><b>INDIA</b></td>
<td width=""66""><b>MEXICO</b></td>
<td width=""69""><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>22MAY05</td>
<td>22JAN05 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>22SEP02</td>
<td>22SEP02</td>
<td>22JUN01</td>
<td>01JUL02</td>
<td>22SEP02</td>
</tr><tr><td>Other Workers</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>01JUN01</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Targeted Employment Areas/<br>
Regional Centers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Pilot Programs</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2010/visa-bulletin-for-march-2010.html,2010-03-01,"<table width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><td width=""58""><b>Employment-<br>
 Based</b></td>
<td width=""65""><p><b>All <br>
 Chargeability <br>
 Areas Except <br>
 Those Listed</b></p>
</td>
<td width=""64""><b>CHINA- <br>
 mainland born</b></td>
<td width=""64""><b>INDIA</b></td>
<td width=""66""><b>MEXICO</b></td>
<td width=""69""><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>08JUL05</td>
<td>01FEB05</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>15DEC02</td>
<td>15DEC02</td>
<td>01JUL01</td>
<td>01JUL02</td>
<td>15DEC02</td>
</tr><tr><td>Other Workers</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>01JUN01</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Targeted Employment Areas/<br>
Regional Centers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Pilot Programs</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2010/visa-bulletin-for-april-2010.html,2010-04-01,"<table width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><td><b>Employment-<br>
 Based</b></td>
<td><p><b>All <br>
 Chargeability <br>
 Areas Except <br>
 Those Listed</b></p>
</td>
<td><b>CHINA- <br>
 mainland born</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>22AUG05</td>
<td>01FEB05</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>01FEB03</td>
<td>01FEB03</td>
<td>08SEP01</td>
<td>01JUL02</td>
<td>01FEB03</td>
</tr><tr><td>Other Workers</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>01JUN01</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Targeted Employment Areas/<br>
Regional Centers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Pilot Programs</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2010/visa-bulletin-for-may-2010.html,2010-05-01,"<table width=""100%"" cellspacing=""0"" cellpadding=""3"" border=""1"">
<tbody><tr><td width=""145""><b>Employment-<br>
 Based</b></td>
<td width=""97""><p><b>All<br>
 Chargeability<br>
 Areas Except<br>
 Those Listed</b></p>
</td>
<td width=""68""><b>CHINA-<br>
 mainland born</b></td>
<td width=""71""><b>INDIA</b></td>
<td width=""74""><b>MEXICO</b></td>
<td width=""107""><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>22SEP05</td>
<td>01FEB05</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>22APR03</td>
<td>22APR03</td>
<td>01OCT01</td>
<td>U</td>
<td>22APR03</td>
</tr><tr><td>Other<br>
Workers</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>01JUN01</td>
<td>U</td>
<td>01JUN01</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Targeted Employment Areas/<br>
Regional Centers</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Pilot Programs</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
